'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
0.987873,0.425853,-0.578255,0.05512,0.383521,1.385782,1.34637,1.039034,0.399371,-0.518871,-0.318856,-0.164441,0.290495,-0.157364,0.113268,0.952929,-0.83464,0.38291,0.703061,-0.936197,0.104563,0.398523,-0.117383,1.519469,-0.102567,-0.229998,-0.524127,0.623419,-1.014552,-0.888523,-0.304085,-0.524127,0.325031,-0.566205,-0.146636,-0.191507,-0.13117,-0.111792,-0.444128,-0.361364,1.810897,1.450794,1.239075,-0.300137,1.059125,0.747644,1.921634,-0.038133,-0.121372,-0.636658,censored
-0.008054,0.425853,-0.578255,0.05512,0.383521,1.165413,1.265579,0.337491,0.486111,0.347145,0.373562,-0.045096,0.148705,-0.157364,0.10617,-0.343015,0.106667,0.38291,0.634309,0.755079,-0.451395,0.485088,-0.481609,-0.28918,-0.102567,1.75118,0.422156,0.095202,-0.412744,0.244609,-0.304085,0.422156,-0.174466,0.382629,0.69782,1.649677,0.172189,0.195501,1.04408,-0.361364,-0.308279,-0.606327,0.426893,1.20473,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.410641,censored
0.540764,0.425853,-0.578255,0.05512,1.164434,1.361296,1.144392,0.106338,0.62565,-0.044526,0.301698,-0.095602,0.20871,-0.157364,0.312146,0.275456,-0.589082,1.165212,-0.146509,-0.184519,-0.0609,-0.308379,-0.845835,0.649141,-0.102567,2.600257,0.365776,-0.463198,0.103092,1.194628,-0.304085,0.365775,-0.280675,-0.697656,1.615707,4.003652,-0.691219,-0.679102,-0.444128,0.383792,-0.289233,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.454592,censored
-1.205785,-0.988853,-0.578255,0.05512,-0.787849,-1.038273,-0.956176,0.135132,0.822646,1.145358,-1.182078,0.906355,-0.981669,-0.157364,-0.751211,-1.268433,0.162038,-0.790543,-0.379772,1.318838,0.567862,-0.523446,0.06473,-1.050717,-0.102567,-0.229998,1.108675,-0.463198,1.392681,-0.259951,-0.304085,1.108676,-0.886329,0.880466,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.619722,censored
0.847246,0.425853,-0.578255,0.05512,1.164434,1.532694,1.305974,0.307502,0.029265,-0.4292,-0.99628,0.485947,-0.482201,-0.157364,0.059283,0.731945,0.325875,1.165212,-0.048293,-0.936197,-0.096199,0.562146,0.454972,-0.234785,-0.102567,-0.229998,-0.128522,-0.463198,0.103092,1.216566,-0.304085,-0.128522,-0.097447,-0.755102,-0.146636,-0.191507,-0.123498,-0.104021,-0.444128,-0.361364,-0.314279,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.120182,censored
-0.236451,0.425853,-0.578255,0.05512,-0.006936,0.259453,0.094108,-0.018883,-0.386817,-0.763989,-0.683504,0.693941,-0.72931,-0.157364,-0.178072,0.206874,0.347466,-0.008241,0.006954,0.191321,-0.544054,0.555736,-0.390553,0.496154,-0.102567,-0.229998,0.995143,-0.463198,-1.61636,-0.968659,-0.304085,0.995143,0.950561,0.85259,-0.146636,-0.191507,0.754488,0.785349,-0.444128,2.030066,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.349472,censored
0.468246,0.425853,-0.578255,0.05512,-0.006936,-0.230254,-0.027079,-1.288737,-0.713922,-1.112446,-0.700802,-1.132468,1.009943,-0.157364,0.837424,-0.719832,-0.411052,-0.008241,-0.121955,-0.936197,-0.706209,1.158309,0.06473,0.615144,-0.102567,-0.229998,-0.355899,-0.463198,0.640421,-0.126538,-0.304085,-0.355899,1.232704,-0.543311,-0.146636,-0.191507,-0.173174,-0.15434,-0.444128,-0.361364,0.83063,1.29651,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.139362,censored
-1.070293,-0.988853,-0.578255,0.05512,-0.787849,-0.622021,-0.592616,0.313434,-0.40479,0.829581,-0.357514,1.515239,-1.705057,-0.157364,-1.553081,-0.915487,1.120382,-0.790543,0.39368,1.318838,0.104563,-0.912628,0.06473,0.377164,-0.102567,-0.229998,-0.276098,-0.463198,-1.61636,-0.968659,-0.304085,-0.276098,-0.886329,0.939194,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.54024,censored
-1.06255,0.425853,-0.578255,0.05512,-0.787849,-0.793419,-0.754198,-0.828162,0.930098,1.145358,-0.227481,-0.055756,0.161371,-0.157364,0.450957,-0.180299,-0.06448,-0.790543,0.049924,1.318838,-0.822033,-0.492597,0.06473,0.615144,-0.102567,-0.229998,0.304269,1.364294,-0.111839,-0.559462,-0.304085,0.30427,-0.886329,0.431469,-0.146636,-0.191507,0.250681,0.27501,1.179372,-0.361364,0.687271,1.123525,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.992657,censored
-0.429772,0.425853,-0.578255,0.05512,-0.006936,0.039085,0.013317,0.345118,0.217244,0.344363,-0.392401,-0.055756,0.161371,-0.157364,0.416111,0.210722,-0.83464,-0.008241,-0.078985,0.56716,-0.300823,0.650209,-0.390553,0.615144,-0.102567,-0.229998,0.200759,0.517407,0.640421,0.45637,-0.304085,0.200759,-0.44601,-0.411642,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.022924,-0.606327,1.076073,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.517481,censored
-1.006306,4.669972,-0.578255,0.05512,-1.178306,-0.524079,-0.673407,-0.913454,0.207034,0.119083,1.096691,-0.069259,0.177413,-0.157364,0.334805,1.541069,0.57732,-1.181694,2.28434,1.318838,-0.822033,-2.621233,-0.845835,-1.050717,-0.102567,-0.229998,-0.010096,-0.463198,-1.61636,-0.968659,-0.304085,-0.010097,-0.503947,-1.632061,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.410641,censored
0.403328,0.425853,-0.578255,0.05512,-0.787849,-0.866875,-0.915781,-0.600718,3.416426,-0.223008,0.373562,-0.565397,0.37096,-0.157364,0.492771,1.635273,-0.83464,-0.790543,-0.293833,-0.936197,-0.822033,-0.558703,0.06473,1.091104,-0.102567,-0.229998,0.566241,-0.463198,1.392681,-0.056247,-0.304085,0.566241,0.558319,0.217971,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.150954,censored
0.835762,0.425853,-0.578255,0.05512,0.773978,0.455337,0.336481,0.445991,-0.467878,0.642693,-0.199882,0.430363,-0.560549,-0.157364,-0.017797,0.750907,-0.143068,0.774061,-0.437064,-0.936197,0.197223,0.269834,-0.542314,-0.019469,-0.102567,-0.229998,0.448621,-0.463198,1.392681,1.210742,-0.304085,0.448621,-0.531926,-1.06604,-0.146636,-0.191507,-0.268325,-0.250725,-0.444128,0.687937,0.540986,0.170341,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.775104,censored
-1.238539,-0.988853,-0.578255,0.05512,-0.787849,-0.964816,-0.794594,-0.243305,0.147231,-0.027527,-0.452872,-0.145778,0.268322,-0.157364,1.036876,-1.32543,-0.83464,-0.790543,-0.036015,1.318838,2.156315,1.987728,0.06473,0.615144,-0.102567,-0.229998,1.224911,-0.463198,-0.111839,-0.230401,-0.304085,1.224912,0.395775,-0.013494,-0.146636,-0.191507,0.295533,0.320444,1.256681,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,7.412417,0.555051,censored
0.833652,0.425853,-0.578255,0.05512,0.773978,0.504307,0.538459,0.858718,0.439598,0.081074,-0.452872,-0.963738,1.240102,-0.157364,0.579924,-0.374417,-0.207102,0.774061,-0.293833,-0.936197,-0.127086,-0.672006,0.368251,0.456491,-0.102567,-0.229998,-0.778546,0.281336,0.891175,1.049124,-0.304085,-0.778545,-0.513751,-0.064952,-0.146636,-0.191507,-0.307482,-0.29039,0.217298,0.59078,-0.162265,-0.606327,0.713091,-0.300137,-0.222235,1.128434,-0.164986,-0.038133,-0.121372,-0.150954,censored
0.81502,0.425853,-0.578255,0.05512,1.945348,1.459238,1.184787,1.043381,-1.000973,-0.965835,-0.382035,0.209488,-0.153753,-0.157364,-0.464427,0.418693,0.133561,1.947514,-0.503906,-0.936197,-0.693339,0.217732,0.165904,-0.045912,-0.102567,-0.229998,-0.059497,0.685511,0.389668,0.87228,-0.304085,-0.059497,0.746751,0.453346,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,1.055909,-0.062659,1.334548,2.795589,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.677249,censored
-0.038263,0.425853,-0.578255,0.05512,-0.397393,0.406366,0.336481,0.675756,0.352268,0.140028,-0.50347,-0.224141,0.361421,-0.157364,-0.0839,0.889329,-0.143068,-0.399392,0.966607,0.191321,-0.822033,-1.384437,0.368251,0.059857,-0.102567,-0.229998,-0.398242,-0.463198,-0.613346,-0.49365,-0.304085,-0.398242,-0.056014,0.21492,-0.146636,-0.191507,0.154569,0.606028,-0.444128,-0.361364,1.828293,2.500346,-0.431698,-0.300137,5.583109,-0.280489,-0.164986,-0.038133,-0.121372,-0.215137,censored
-1.259981,-0.988853,-0.578255,0.05512,-1.178306,-1.454524,-1.481318,-1.851662,2.300115,1.145358,0.786778,-1.184247,1.502079,-0.157364,-0.116527,1.823681,-0.83464,-1.181694,-1.153223,1.318838,-0.822033,-0.400047,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,1.392681,-0.230401,-0.304085,1.718915,-0.886329,2.856521,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
0.600796,0.425853,-0.578255,0.05512,0.383521,0.675705,0.821228,-0.006006,0.406048,-0.738949,-1.10318,-0.320795,0.476251,-0.157364,0.313799,-0.038782,-0.279115,0.38291,0.256177,-0.936197,-0.474559,-0.554296,1.339521,-0.479564,-0.102567,-0.229998,-0.151819,0.195898,0.790873,0.119697,-0.304085,-0.151819,0.491339,0.570009,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.688613,censored
0.633033,0.425853,-0.578255,0.05512,-0.397393,-0.695477,-0.754198,0.707088,0.473426,0.772167,0.110606,-0.407553,0.579324,-0.157364,0.97914,1.05292,-0.06448,-0.399392,-0.580296,-0.936197,2.112191,0.957344,-0.845835,0.853124,-0.102567,-0.229998,0.304269,-0.463198,0.389668,-0.238013,2.170755,0.30427,-0.886329,-0.837796,-0.146636,-0.191507,0.250681,0.27501,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.992657,censored
0.489799,0.425853,-0.578255,0.05512,-0.787849,-0.940331,-0.996572,-0.444349,2.92804,1.145358,-0.607828,-0.446388,0.625462,-0.157364,0.983594,0.128006,1.283301,-0.790543,-0.465711,-0.936197,-0.822033,-0.955343,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,1.392681,-0.238013,-0.304085,1.718915,-0.886329,-0.24933,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
-1.259981,-0.988853,-0.578255,0.05512,-0.787849,-1.283126,-1.27934,-0.600718,0.62565,1.145358,-1.279305,1.029332,-1.127772,-0.157364,0.72972,-1.756078,-0.83464,-0.790543,-1.067284,1.318838,-0.822033,-1.351984,-0.845835,-1.050717,-0.102567,-0.229998,-0.586433,-0.463198,1.392681,0.244609,-0.304085,-0.586433,-0.886329,0.474288,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.298322,censored
-1.097391,0.425853,-0.578255,0.05512,-1.178306,-1.136214,-1.117758,-0.985624,2.68653,1.145358,1.644998,-3.397827,3.518299,7.265249,3.573109,0.388879,-0.83464,-1.181694,0.39368,1.318838,-0.822033,-0.570908,0.975295,3.232925,-0.102567,-0.229998,0.122904,-0.463198,-1.61636,-0.968659,-0.304085,0.122905,-0.886329,-1.359705,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.851277,censored
-0.249886,0.425853,-0.578255,0.05512,-0.006936,0.088056,-0.148265,-0.025959,0.806673,-0.407922,-0.318856,-0.003672,0.099492,-0.157364,0.441996,1.686194,0.539159,-0.008241,-0.250863,0.191321,-0.590384,-0.336992,-0.390553,0.377164,-0.102567,-0.229998,1.438534,0.623419,-0.111839,0.178797,2.638968,1.438535,0.466211,-0.614982,-0.146636,-0.191507,-0.13117,-0.111792,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.565459,censored
-1.28708,-0.988853,-0.578255,0.05512,-1.178306,-1.356583,-1.360131,1.365052,0.147231,1.145358,-1.869615,0.828097,-0.888695,-0.157364,-0.993545,0.612484,-0.83464,-1.181694,-0.637589,1.318838,-0.822033,-1.351984,-0.845835,-1.050717,-0.102567,-0.229998,0.236905,-0.463198,1.392681,-0.888523,-0.304085,0.236906,-0.886329,1.084707,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.940145,censored
0.621782,0.425853,-0.578255,0.05512,-0.397393,-0.548565,-0.390639,0.69058,-0.77874,0.350823,-0.532849,-0.580544,0.505923,3.216551,1.079759,-0.418986,-0.83464,-0.399392,-0.064662,-0.936197,-0.822033,0.037459,2.189382,-0.098796,-0.102567,-0.229998,-0.958264,-0.463198,1.392681,-0.289501,-0.304085,-0.958264,-0.55609,0.511975,-0.146636,-0.191507,-0.022774,-0.00199,0.708033,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.252404,censored
-0.24566,0.425853,-0.578255,0.05512,-0.006936,-0.132313,0.174899,0.650227,1.072174,0.415563,-0.287585,0.920467,-0.998435,-0.157364,-0.649245,-0.851718,-0.83464,-0.008241,0.092893,0.56716,-0.011261,-0.53741,-0.390553,0.615144,-0.102567,-0.229998,0.335706,0.430243,0.640421,-0.157877,-0.304085,0.335706,-0.36465,0.421868,-0.146636,-0.191507,1.150718,1.186717,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.478032,censored
0.140552,0.425853,-0.578255,0.05512,1.554891,1.557179,1.507952,-0.263925,0.36804,-0.117749,0.119274,0.098493,-0.021886,-0.157364,0.0371,-0.04591,0.468708,1.556363,-0.164924,0.56716,-0.532472,-0.04124,0.520012,1.38858,-0.102567,-0.229998,-0.675101,-0.463198,0.264291,0.607242,-0.304085,-0.6751,-0.556847,0.42854,-0.146636,-0.191507,-0.159891,-0.140885,0.013782,-0.361364,0.871065,0.857394,-0.431698,-0.300137,-0.222235,-0.280489,1.814628,-0.038133,-0.121372,-0.081835,censored
0.042976,0.425853,-0.578255,0.05512,1.164434,1.263355,0.700041,-0.298765,0.914351,-0.694858,0.530299,0.541594,-0.548313,-0.157364,-0.003215,0.595778,1.794528,1.165212,-0.416603,0.191321,0.422254,-0.922307,-0.585674,0.377164,-0.102567,2.600257,-0.248581,-0.463198,0.103092,0.404882,-0.304085,-0.248581,0.911195,-0.473804,1.949945,4.003652,-0.691219,-0.679102,-0.444128,-0.361364,1.428784,0.705975,1.699978,-0.300137,1.412603,1.031267,-0.164986,-0.038133,-0.121372,-0.972045,censored
-0.268171,-0.988853,-0.578255,0.05512,2.335805,1.459238,1.871512,-0.039949,-0.298193,-0.647673,-0.367379,0.209488,-0.153753,-0.157364,-0.43622,-0.924483,-0.250381,2.338665,-0.345396,0.942999,0.207519,-0.551829,0.06473,0.091588,-0.102567,-0.229998,-0.904412,-0.001073,1.091777,2.544889,-0.304085,-0.904412,-0.198597,0.64502,-0.146636,-0.191507,-0.453037,-0.437832,-0.033588,-0.361364,-0.383803,-0.168893,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.507277,censored
-0.240084,-0.988853,-0.578255,0.05512,0.773978,0.430851,0.053712,-0.511364,-0.570397,0.558915,0.786778,0.291472,-0.397258,-0.157364,-0.554943,0.93547,-0.027805,0.774061,-0.637589,0.56716,0.799511,1.068991,0.06473,-0.098796,-0.102567,-0.229998,-0.010096,-0.463198,-1.114853,-0.230401,-0.304085,-0.010097,-0.44601,-0.382982,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,1.506467,1.205899,1.040173,2.279635,-0.222235,1.530984,-0.164986,-0.038133,-0.121372,0.362504,censored
-0.547172,-0.988853,-0.578255,0.05512,-0.006936,-0.279225,-0.229056,0.400038,0.434283,0.20705,-0.594546,0.264641,-0.219278,-0.157364,0.018873,0.224901,-0.350539,-0.008241,-0.336802,0.56716,-0.822033,0.0627,0.520012,-0.336776,-0.102567,-0.229998,-0.355899,-0.463198,-0.111839,-0.01864,-0.304085,-0.355899,-0.135112,0.169491,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.154794,0.481009,1.334548,-0.300137,-0.222235,1.893278,-0.164986,-0.038133,-0.121372,-0.215137,censored
0.418356,0.425853,-0.578255,0.05512,1.164434,0.602249,0.376877,-0.950982,0.491693,-0.168273,0.340504,0.404989,-0.386019,-0.157364,-0.129546,0.670622,0.181971,1.165212,-0.613035,-0.184519,-0.292549,-0.019273,-0.325512,-0.574756,-0.102567,-0.229998,0.474027,0.340899,-0.326771,0.149247,-0.304085,0.474027,0.406683,0.073703,-0.146636,-0.191507,1.38096,1.419944,0.270212,-0.361364,-0.11554,0.154808,-0.431698,-0.300137,1.674178,-0.280489,-0.164986,-0.038133,-0.121372,-0.007186,censored
0.083293,-0.988853,-0.578255,0.05512,1.554891,1.263355,1.386765,-0.050302,0.759607,-0.168273,-0.056184,0.629137,-0.652319,-0.157364,-0.565467,-0.18852,-0.156899,1.556363,-0.229378,0.416824,1.610283,-0.470401,0.520012,0.258174,-0.102567,-0.229998,-0.63254,-0.463198,-0.111839,0.361008,-0.304085,-0.632541,-0.106017,0.654744,-0.146636,-0.191507,-0.414928,-0.399229,-0.444128,-0.361364,0.09472,-0.606327,1.216798,-0.300137,-0.222235,-0.280489,1.893813,-0.038133,-0.121372,-0.384578,censored
1.262786,0.425853,-0.578255,0.05512,2.726261,1.434753,1.467556,-0.243305,0.408187,-1.52029,-0.130885,0.031745,-0.040767,-0.157364,-0.980516,-1.149256,1.145772,2.729817,-0.637589,-0.936197,-0.358735,0.181051,0.313066,-0.185334,-0.102567,-0.229998,-0.975648,0.581083,0.572034,2.853357,-0.304085,-0.975647,0.157841,1.314199,-0.146636,-0.191507,1.19258,1.229122,-0.444128,3.645058,-0.336723,-0.112084,-0.431698,-0.300137,1.009202,-0.280489,-0.164986,-0.038133,-0.121372,-1.055341,censored
1.158603,0.425853,-0.578255,0.05512,1.945348,1.508209,1.34637,0.430466,0.263603,0.701563,0.183705,0.395234,-0.374429,-0.157364,-0.769723,0.036348,-0.14774,1.947514,-0.427516,-0.936197,0.211196,-0.794774,-0.238792,0.059857,-0.102567,1.971311,0.317014,0.080111,0.05533,1.610094,0.431679,0.317014,-0.578453,-0.194094,1.49663,4.003652,-0.691219,-0.679102,-0.444128,-0.361364,0.958491,0.936514,1.239075,-0.300137,1.059125,0.747644,-0.164986,-0.038133,-0.121372,0.674742,censored
0.916426,0.425853,-0.578255,0.05512,0.383521,0.308424,0.61925,0.158784,0.506045,-0.174138,-0.275779,-1.501807,1.879358,-0.157364,1.689513,-1.083191,-0.532077,0.38291,0.084299,-0.936197,-0.127086,0.062482,-0.117383,0.948316,-0.102567,-0.229998,-0.5041,0.254745,-0.412744,-0.338299,-0.304085,-0.504099,-0.159803,-0.154849,-0.146636,-0.191507,0.418877,0.445387,0.831479,0.556774,0.94327,0.752842,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.215137,censored
-1.16421,-0.988853,-0.578255,0.05512,-0.397393,-0.279225,-0.269452,-1.189397,-0.35933,-0.544977,-0.088269,0.264641,-0.219278,-0.157364,-0.002668,0.526988,-0.336301,-0.399392,0.107216,1.318838,2.112188,0.784585,0.368251,1.170431,-0.102567,-0.229998,0.803556,-0.463198,0.389668,-0.238013,-0.304085,0.803556,0.855785,-1.160419,-0.146636,-0.191507,-0.081754,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.283094,censored
1.048345,0.425853,-0.578255,0.05512,0.773978,1.336811,1.063601,0.668898,-1.223759,0.165036,-0.378863,-1.903813,2.255535,1.069514,1.992795,0.077389,0.682691,0.774061,0.078571,-0.936197,0.882905,0.60125,0.368251,-0.49543,-0.102567,3.071965,-0.603638,-0.463198,-0.111839,0.368621,-0.304085,-0.603638,-0.595718,-0.186558,1.668315,4.003652,0.236623,0.260769,0.622051,0.406035,-0.275589,-0.038316,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.043508,censored
0.706586,0.425853,-0.578255,0.05512,-0.006936,-0.181284,-0.269452,-0.527133,0.822646,1.145358,-0.088269,0.716679,-0.756324,-0.157364,-0.434945,0.526988,0.660377,-0.008241,-0.379772,-0.936197,-0.822033,0.324723,0.06473,0.377164,-0.102567,-0.229998,0.193317,-0.463198,0.640421,0.155515,2.898649,0.193317,-0.886329,-0.227426,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,1.150864,1.108916,0.512989,1.386496,2.88664,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.906166,censored
-1.116521,4.669972,-0.578255,0.05512,-1.178306,-0.695477,-0.552221,-0.600718,0.62565,0.233114,-0.72835,-1.223082,1.548217,-0.157364,0.386767,-1.504867,0.420436,-1.181694,2.799974,1.318838,-0.822033,-2.621233,2.796425,-1.050717,-0.102567,-0.229998,-0.586433,-0.463198,-1.61636,-0.968659,-0.304085,-0.586433,-0.121565,0.838998,-0.146636,-0.191507,0.843729,0.875747,2.201575,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.300713,censored
1.039091,0.425853,-0.578255,0.05512,-0.787849,-0.230254,0.053712,-0.779424,-0.331187,0.558915,1.849336,-3.125983,0.148705,-0.157364,1.795991,-2.294388,0.375612,-0.790543,1.768705,-0.936197,-0.822033,-0.400047,-0.845835,-1.050717,-0.102567,-0.229998,0.730908,-0.463198,-0.111839,-0.888523,-0.304085,0.730908,-0.482703,-1.062763,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.940145,censored
-1.259981,-2.403559,-0.578255,0.05512,-1.178306,-1.430039,-1.440923,0.400038,-0.713922,1.145358,0.042988,-2.106572,2.597851,-0.157364,2.506838,-3.263345,-0.83464,-1.181694,-0.981345,1.318838,-0.822033,0.932665,0.975295,-1.050717,-0.102567,-0.229998,-0.355899,-0.463198,1.392681,-0.669149,-0.304085,-0.355899,-0.886329,-3.165213,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.478032,censored
0.57256,0.425853,-0.578255,0.05512,-0.787849,-0.793419,-0.794594,0.292814,0.147231,0.363434,0.609686,-1.271054,1.605211,-0.157364,1.217557,-0.033487,-0.83464,-0.790543,-0.036015,-0.936197,1.03116,-0.076966,0.975295,0.377164,-0.102567,-0.229998,-0.257098,-0.463198,-0.111839,-0.888523,-0.304085,-0.257098,-0.43225,-0.43505,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.755538,1.205899,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.169957,censored
0.482283,0.425853,-0.578255,0.05512,-0.787849,-0.670992,-0.713803,0.106338,-0.102378,0.431428,-0.345076,0.442828,-0.430974,-0.157364,-0.971452,-0.609244,0.63871,-0.790543,0.135863,-0.936197,-0.6676,1.376902,0.06473,0.615144,-0.102567,-0.229998,0.816822,-0.463198,-0.111839,-0.888523,-0.304085,0.816822,-0.121565,-0.256252,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.624941,1.048314,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.688997,censored
-0.434681,-0.988853,-0.578255,0.05512,2.335805,1.018501,1.063601,-1.683625,2.225139,-2.285769,-0.045822,0.045519,0.041051,-0.157364,0.236076,0.58356,-0.83464,2.338665,-0.689152,1.318838,-0.636714,0.851221,-0.845835,-0.431968,2.561942,-0.229998,1.564078,-0.463198,0.790873,3.094668,-0.304085,1.564078,1.207458,0.728899,-0.146636,-0.191507,3.020147,3.080384,0.088962,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.404904,censored
