idx,content,followers,topic,class,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability
2985,"离开 帝都 回到 魔 都 , 不要 再骚 我家 人 昨晚 国宝 又 到 我家 骚扰 老太太 了 , 老太太 吓坏 了 . 我 就 操 你 的 妈 , 找 我 呀 ! 骚 我 家里人 干什 阻止不了 我 对 每 一个 死难者 的 悼念 , 我 只是 觉得 后背 发麻 , 一场 雨死 了 77 人 没有 人 出来 负责 不 应该 吧 ? 四 - 裤 : 刚刚 办公室 所在地 派出所 上门 了 昨晚 接到 户口 所在地 派",2272,everythingElse,censored,71,17.75,0.0,61.97,42.25,12.68,8.45,7.04,0.0,1.41,0.0,0.0,0.0,4.23,2.82,1.41,8.45,2.82,4.23,1.41,0.0,1.41,7.04,1.41,0.0,0.0,5.63,11.27,8.45,8.45,1.41,0.0,2.82,2.82,8.45,0.0,7.04,1.41,2.82,0.0,7.04,1.41,0.0,1.41,0.0,15.49,8.45,0.0,1.41,2.82,1.41,4.23,0.0,0.0,0.0,0.0,4.23,0.0,1.41,1.41,1.41,4.23,0.0,1.41,1.41,0.0,1.41,7.04,4.23,2.82,1.41,2.82,0.0,0.0,0.0,0.0,0.0,9.86,1.41,0.0,7.04,0.0,2.82,14.08,1.41,7.04,1.41,0.0,1.41,1.41,1.41,0.0,0.0,0.0,0.0,0.22220900000000002,0.777791,0,0.00233324,0.00204293,11,6.454545454545454,2.152973874848485
2986,"科幻片 , 在 西 朝鲜 的 中心 城区 , 如北 x , 上 x , 若有 一千个 所谓 的 暴民 拿到 枪 / 械 , 会 是 怎么样 的 结局 , 谁 想 过 这个 ?",854,everythingElse,censored,28,28.0,0.0,57.14,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,3.57,3.57,3.57,3.57,0.0,0.0,0.0,14.29,0.0,14.29,0.0,3.57,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,14.29,3.57,3.57,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,3.57,3.57,0.0,0.0,21.43,7.14,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,3.57,0.0,0.0,28.57,0.0,21.43,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,3.57,0.0904594,0.9095409999999999,0,0.00275282,0.00351232,11,2.5454545454545454,0.8505732284848485
2987,"秦城 是 苏联 援建 的 第 157 个 项目 . 建成 以来 共 关押 过 五批 人士 , 首批 是 大 右派 等 , 二期 是 文革 下台 派 , 三期 是 四人帮 等 , 四期 是 八 9 人士 , 五期 是 二 陈等 贪腐 高官 . 如 无 意外 , 薄氏 福晋 将 参加 五期 班 , 因 狱中 条件 符合 故意 杀了人 都 不必 带 刑具 的 一品 诰命 身份 且 可能 与 王爷 在 此 会合 .",22267,cr,censored,71,23.67,0.0,53.52,33.8,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,5.63,2.82,5.63,5.63,2.82,2.82,1.41,0.0,4.23,1.41,0.0,2.82,0.0,8.45,0.0,8.45,2.82,0.0,8.45,2.82,2.82,1.41,1.41,0.0,0.0,0.0,2.82,0.0,1.41,0.0,0.0,7.04,2.82,0.0,4.23,2.82,1.41,1.41,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,1.41,11.27,4.23,0.0,5.63,0.0,1.41,9.86,1.41,5.63,2.82,1.41,0.0,0.0,0.0,0.0,1.41,8.45,0.0,0.0,8.45,0.0,0.0,14.08,4.23,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728676,0.927132,0,0.0017852999999999999,0.001633,11,6.454545454545454,2.152654584848485
2988,"程益 中 : 薄谷案 大 疑点 : 杀人 因 经济 利益 纠纷 而 起 , 那 是 什么样 的 经济 利益 ? 民间 和 海外 广泛传播 的 薄家 收受 天文数字 的 贿赂 , 为何 只字不提 ? 薄 本人 在 此案 中 被 王 揭发 的 庇护 罪行 , 为什么 没有 提及 ? 这 一切 看起来 与 薄 本人 完全 无关 , 可能 吗 ?",199,everythingElse,censored,54,13.5,0.0,77.78,46.3,9.26,3.7,3.7,0.0,0.0,0.0,0.0,0.0,5.56,9.26,1.85,7.41,7.41,3.7,0.0,5.56,0.0,7.41,0.0,5.56,1.85,0.0,11.11,1.85,9.26,0.0,1.85,0.0,5.56,11.11,3.7,3.7,1.85,0.0,0.0,7.41,0.0,0.0,0.0,0.0,18.52,3.7,3.7,1.85,1.85,5.56,3.7,5.56,1.85,0.0,3.7,0.0,0.0,0.0,0.0,0.0,9.26,0.0,3.7,3.7,3.7,1.85,14.81,0.0,12.96,0.0,7.41,0.0,0.0,9.26,1.85,1.85,3.7,0.0,0.0,1.85,1.85,0.0,18.52,0.0,7.41,3.7,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.04093,0.9590700000000001,0,0.00231846,0.00251823,11,4.909090909090909,1.6379758663636366
2989,"稍 有 常识 的 人 都 会 看出 , 如果 人民 子弟兵 的 铁拳 挥出 , 这个 螳臂当车 的 空姐 , 难道 能够 阻挡 得 了 吗 ? 区委 宣传部 公布 的 真相 , 同 西方 某个 乘客 的 宣传 恰恰相反 , 正好 说明 了 我们 的 政委 , 保持 了 最大 限度 的 克制 .",78525,everythingElse,censored,48,24.0,0.0,64.58,47.92,4.17,2.08,0.0,2.08,0.0,0.0,0.0,0.0,2.08,2.08,6.25,8.33,4.17,0.0,0.0,0.0,2.08,6.25,0.0,0.0,0.0,6.25,25.0,8.33,22.92,2.08,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,20.83,10.42,0.0,4.17,2.08,4.17,0.0,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,2.08,4.17,0.0,0.0,4.17,6.25,4.17,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,16.67,2.08,12.5,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.224106,0.775894,0,0.0031925,0.00440301,11,4.363636363636363,1.457077291212121
2990,"穿越 史话 [ 明史 乱弹 ] 大明 崇祯 十七年 夏 , 京师 雨灾 , 各省 水患 . 上 拟率 太子 阁老 大学士 尚书 督抚 等 东狩 秦皇岛 , 筹议 十八年 朝会 及 入阁 人选 . 夏末 , 倭寇 扫荡 辽阳 , 商户 罢市 , 民不聊生 . 立秋 , 辽东 缙绅 96 人 联名 弹劾 巡抚 ; 致仕 命官 等 1644 人 上书 朝廷 , 弹劾 内阁 首辅 . 是 年 恰逢 西元 1644 年 , 纯属巧合 .",153397,everythingElse,censored,60,12.0,0.0,16.67,13.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,1.67,0.0,3.33,1.67,1.67,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,5.0,1.67,1.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,1.67,0.0,0.0,28.33,8.33,15.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.869741,0.13025899999999999,2,0.00068048,0.00030569,10,6.0,2.0003287233333333
2991,"穿 马甲 是 有罪 推定 的 细节 表征 , 有人 不 穿 是 特权 的 体现 .",13232,everythingElse,censored,15,15.0,0.0,73.33,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,13.33,0.0,0.0,0.0,0.0,13.33,0.0,13.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0,0.0,20.0,0.0,6.67,13.33,0.0,0.0,13.33,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24455500000000002,0.755445,0,0.00391876,0.00492193,8,1.875,0.6279468966666667
2992,"突尼斯 的 一个 小贩 自焚 可以 给 整个 阿拉伯 世界 带来 春天 ; 天朝 无数 蚁民 自焚 , 却 什么 都 触动 不了 , 所有人 仍然 麻木 地 苟活 .",311,everythingElse,censored,26,26.0,0.0,65.38,38.46,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85,19.23,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,3.85,3.85,0.0,7.69,7.69,3.85,3.85,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,3.85,3.85,3.85,0.0,0.0,3.85,0.0,0.0,0.0,3.85,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,3.85,11.54,7.69,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,3.85,0.0,0.0,15.38,3.85,7.69,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42807399999999995,0.571926,0,0.00206443,0.00174243,11,2.363636363636364,0.7891477412121214
2993,"突然 看到 一条 腊肉 堂 和 纪念碑 准备 申遗 的 报导 , 大感 疑惑 ! 这 都 是 当今 政权 建立 的 标志性 物件 , 如何 就 成 了 遗产 呢 ?",3095,everythingElse,censored,28,14.0,0.0,67.86,42.86,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57,0.0,14.29,10.71,0.0,0.0,0.0,0.0,10.71,0.0,3.57,3.57,3.57,14.29,7.14,10.71,3.57,3.57,0.0,0.0,3.57,0.0,3.57,3.57,0.0,0.0,3.57,0.0,0.0,0.0,0.0,17.86,3.57,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,7.14,0.0,0.0,3.57,3.57,0.0,0.0,3.57,7.14,0.0,0.0,3.57,0.0,3.57,10.71,0.0,0.0,7.14,0.0,3.57,14.29,0.0,7.14,0.0,0.0,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.198479,0.801521,0,0.00224007,0.00276516,11,2.5454545454545454,0.8501532584848485
2994,"立 战书 被 任命 为 新任 仲办 主任 , 这 是 要 给 公众 传达 什么 消息 ? 好 吧 , 欢迎 “ 立 战书 ” !",275,everythingElse,censored,21,10.5,0.0,71.43,33.33,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.52,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,4.76,4.76,0.0,4.76,0.0,0.0,9.52,9.52,0.0,0.0,0.0,0.0,23.81,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,9.52,4.76,9.52,4.76,0.0,4.76,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,9.52,0.0,0.0,28.57,0.0,9.52,0.0,0.0,4.76,4.76,0.0,9.52,0.0,0.0,0.0,0.211819,0.788181,0,0.00093341,0.00051313,11,1.9090909090909087,0.6368458163636362
2995,"章 怡和 的 《 伶人 往事 》 基本 就 看不下去 了 , 道听途说 者 多 , 亲身 见闻 者 寡 , 而且 对 艺术 的 鉴赏能力 存疑 - - 我 就 奇怪 , 一本 只是 靠艺 人们 的 小道消息 , ( 尽管 这 小道消息 也 混杂 了 政治 压迫 的 光明正大 的 牌坊 ) , 如此 单向 思维 的 书籍 , 靠 什么 卖 ? 后来 明白 了 , 靠 揭发 卖 . 这种 套路 和 思考 方式 , 太 1980 年代 了 .",23532,everythingElse,censored,66,22.0,0.0,66.67,39.39,4.55,1.52,1.52,0.0,0.0,0.0,0.0,0.0,3.03,6.06,0.0,10.61,10.61,0.0,1.52,0.0,0.0,6.06,0.0,0.0,0.0,6.06,16.67,6.06,16.67,3.03,1.52,1.52,3.03,7.58,0.0,6.06,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,22.73,12.12,6.06,1.52,0.0,1.52,3.03,3.03,1.52,0.0,1.52,0.0,0.0,0.0,0.0,0.0,6.06,3.03,0.0,3.03,0.0,0.0,4.55,0.0,1.52,3.03,3.03,3.03,0.0,3.03,0.0,0.0,15.15,3.03,0.0,9.09,0.0,4.55,24.24,3.03,13.64,0.0,0.0,1.52,0.0,3.03,0.0,0.0,3.03,0.0,0.0485625,0.9514379999999999,0,0.00236399,0.00297062,11,6.0,2.0017782033333336
2996,"第九届 北京 独立 影像 展 被 停电 , 满 院子 的 作者 们 在 弹 吉他 , 发微博 .",22129,everythingElse,censored,16,16.0,0.0,50.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,18.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,6.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73979,0.26021,2,0.00183733,0.00210579,10,1.6,0.5346477066666667
2997,"第四次 转 . 没 看过 的 速度 扩散 . 两次 被删 , 第三次 转 . ( 我会 自己 删掉 几分钟 前转 的 那版 , 因为 繁体字 看着 太累 . ) 既然 好意思 对 南方 报业 下手 , 就要 好意思 被 别人 说 .",21249,everythingElse,censored,33,6.6,0.0,48.48,36.36,6.06,3.03,3.03,0.0,0.0,0.0,0.0,0.0,3.03,9.09,3.03,3.03,6.06,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,6.06,0.0,3.03,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,3.03,0.0,3.03,0.0,0.0,0.0,0.0,3.03,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,6.06,3.03,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,3.03,0.0,3.03,30.3,15.15,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.159719,0.840281,0,0.00170754,0.00184604,10,3.3,1.1011845266666669
2998,"笼子 里 的 鸟 啊 , 翅膀 都 是 无骨 的 . 有理 啊 ! 笼子 里 的 鸟 永远 没有 野生 的 飞 的 高 !",20456,everythingElse,censored,23,7.67,0.0,65.22,52.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,4.35,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,30.43,8.7,21.74,4.35,0.0,0.0,8.7,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,4.35,21.74,4.35,13.04,4.35,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,13.04,8.7,0.0,17.39,4.35,4.35,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.217491,0.782509,0,0.00434275,0.00695913,9,2.5555555555555562,0.8556191451851852
2999,等 着 有 个 天大 的 屁要 放 ! 难道 又 是 故弄玄虚 ? 怎么回事,2236,everythingElse,censored,13,4.33,0.0,69.23,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,7.69,0.0,7.69,0.0,0.0,7.69,0.0,7.69,0.0,0.0,23.08,0.0,23.08,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,0.0,0.0,15.38,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0657158,0.934284,0,0.00262421,0.00306218,9,1.4444444444444444,0.4833769448148148
3000,"策划 , 执行 “ 中华 帝国 万岁 ” 标语 的 人 , 明显 涉嫌 触犯 中国 现行 法律 . 敦请 侦查 , 逮捕 , 公诉 .",347774,china,censored,18,9.0,0.0,44.44,16.67,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,5.56,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,5.56,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,11.11,16.67,0.0,0.0,5.56,0.0,0.0,5.56,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,11.11,22.22,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.297102,0.7028979999999999,0,0.00137549,0.00138104,10,1.8,0.6009188433333333
3001,简评 《 辽宁 全省 罢市 公开化 96 名 人大代表 吁 罢免 省长 陈政高 》 : 这事 将 成为 中国 一件 标志性 事件 !,9848,china,censored,19,19.0,0.0,15.79,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.451196,0.548804,1,0.00130303,0.00054861,7,2.7142857142857144,0.905379118095238
3002,"管文 宣和 政法 的 不再 入常 , 七个 董事 . 十二大 六个 , 十三大 五个 , 十四 至 十五大 七个 , 十六大 和 十七 大 九个 . 这次 七个",22584,everythingElse,censored,23,7.67,0.0,26.09,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0,0.0,8.7,0.0,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09,8.7,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205616,0.794384,0,0.00210438,0.00186492,9,2.5555555555555562,0.8531749518518521
3003,"範 : 叫 一聲 開來兒 你 且 細聽 , 為 救 你 老身 我 九十 歲 出征 , 顧 不了 包青天 黎民百姓 , 頂 "" 海葵 "" 奔波 於 廬州 京城 . 先祖 時 我 穀 家 位列 公卿 , 死 了 個 海伍德 怎能 上刑 ? 可恨 是 那 薄家 狼子野心 , 得 了 隴 還望 蜀 , 滇池 閱兵 , 害 我兒 守空房 夜夜 天明 . 想 當初 為 娘 的 忘 了 提醒 , 那薄家 瓦崗時 薄情 聞名 , 這 "" 死缓 "" 該 讓 你 徹底 清醒 .",5703,everythingElse,censored,74,18.5,0.0,31.08,21.62,8.11,6.76,2.7,0.0,4.05,0.0,0.0,0.0,1.35,0.0,2.7,0.0,1.35,1.35,1.35,0.0,0.0,4.05,0.0,0.0,0.0,4.05,8.11,4.05,8.11,0.0,0.0,1.35,0.0,4.05,0.0,1.35,0.0,0.0,0.0,6.76,0.0,0.0,1.35,0.0,6.76,6.76,0.0,1.35,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.0,2.7,1.35,0.0,1.35,0.0,0.0,1.35,1.35,0.0,0.0,0.0,0.0,1.35,0.0,0.0,1.35,6.76,0.0,0.0,5.41,1.35,0.0,24.32,4.05,12.16,1.35,0.0,1.35,0.0,0.0,5.41,0.0,0.0,0.0,0.06310539999999999,0.936895,0,0.00104724,0.00090131,11,6.7272727272727275,2.2430737590909096
3004,"粉色 風鈴 : 《 人民日报 》 社 招聘 , 社 领导 亲自 在 现场 面试 . 领导 问 一个 前来 咨询 的 女 大学生 : “ 你 喜欢 我报 吗 ? ” 女 学生 一听 大惊失色 , 不敢 做声 回答 . 领导 接着 郑重其事 地说 : “ 我报 就是 党报 ! ”",5830,everythingElse,censored,37,9.25,0.0,59.46,16.22,2.7,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0,0.0,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0.0,2.7,0.0,5.41,2.7,2.7,2.7,0.0,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,29.73,0.0,0.0,5.41,0.0,18.92,8.11,8.11,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,8.11,13.51,0.0,0.0,16.22,8.11,5.41,2.7,21.62,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.7,2.7,35.14,5.41,5.41,8.11,0.0,2.7,2.7,0.0,10.81,0.0,0.0,0.0,0.0981513,0.901849,0,0.00169467,0.00130474,11,3.3636363636363638,1.1222119245454547
3005,"精神可嘉 用 避孕套 是 对 她 人 和 自己 都 是 负责 任 的 精神 . 避孕套 随处 见 , 时刻 准备 干 , 好 干部 .",20960,everythingElse,censored,23,11.5,0.0,91.3,47.83,13.04,8.7,4.35,0.0,0.0,4.35,0.0,0.0,4.35,13.04,0.0,13.04,4.35,0.0,4.35,0.0,0.0,4.35,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,0.0,0.0,0.0,13.04,4.35,4.35,0.0,4.35,0.0,13.04,0.0,0.0,4.35,0.0,13.04,0.0,0.0,0.0,4.35,0.0,0.0,8.7,4.35,0.0,4.35,13.04,0.0,8.7,4.35,0.0,8.7,0.0,4.35,0.0,4.35,0.0,8.7,0.0,4.35,4.35,8.7,0.0,0.0,0.0,0.0,0.0,21.74,4.35,0.0,17.39,0.0,4.35,17.39,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824263,0.17573699999999998,2,0.00180885,0.00198779,11,2.090909090909091,0.6982352436363636
3006,"系统 被迫 转发 ! 第二次 转 , 请 看到 的 备份 两次 被删 , 第三次 转 . ( 我会 自己 删掉 几分钟 前转 的 那版 , 因为 繁体字 看着 太累 . ) 既然 好意思 对 南方 报业 下手 , 就要 好意思 被 别人 说 .",31543,everythingElse,censored,35,8.75,0.0,40.0,31.43,5.71,2.86,2.86,0.0,0.0,0.0,0.0,0.0,2.86,8.57,2.86,0.0,5.71,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,8.57,0.0,0.0,5.71,0.0,2.86,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,2.86,2.86,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,2.86,0.0,2.86,28.57,8.57,11.43,0.0,0.0,0.0,2.86,0.0,0.0,0.0,5.71,0.0,0.126192,0.873807,0,0.00167779,0.00177759,11,3.1818181818181817,1.0617578539393941
3007,"紧急通知 ! 小道消息 , 北京 丰台区 南苑 乡 石榴 庄 6 日 凌晨 又 要 上演 大规模 的 非法 暴力 强拆 ! 强拆 的 总导演 又 是 石榴 庄 村委会 徐 书记 ! 老百姓 已 失去 了 抗 拆 的 斗志 , 拆 就 拆 吧 , 强大 的 石榴 庄 村委会 已经 把 公检法 干倒 了 ! 老百姓 只能 沦落 … 为 奥运 加油 ! 为 石榴 庄 加油 ! 为 十八 大 加油 ! 为 和谐社会 加油 ! 为 北京 加油 ! 加油",1064,everythingElse,censored,72,7.2,0.0,40.28,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,1.39,4.17,4.17,0.0,1.39,0.0,0.0,5.56,2.78,0.0,0.0,5.56,9.72,4.17,8.33,0.0,0.0,1.39,1.39,5.56,1.39,4.17,0.0,1.39,1.39,1.39,0.0,0.0,0.0,0.0,4.17,2.78,0.0,1.39,0.0,0.0,0.0,1.39,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,1.39,2.78,5.56,0.0,1.39,5.56,0.0,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,4.17,0.0,1.39,18.06,1.39,4.17,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.5624020000000001,0.4375979999999999,2,0.00155907,0.00190747,11,6.545454545454546,2.182973695151515
